apr_drg_code,facility_name,payment_typology_1,apr_severity_of_illness,patients,mean_length_of_stay,mean_total_charges_day,System,area_sqmi,Number of Beds
194,Montefiore Medical Center-Wakefield Hospital,Medicare,Major,137,6.97080292,13005.45693,Montefiore,4.47,321
194,Montefiore Medical Center-Wakefield Hospital,Medicare,Minor,7,3.428571429,10988.50571,Montefiore,4.47,321
194,Montefiore Medical Center-Wakefield Hospital,Medicare,Moderate,86,4.395348837,13552.62779,Montefiore,4.47,321
194,Montefiore Medical Center-Wakefield Hospital,Private Health Insurance,Extreme,1,3,7389.8,Montefiore,4.47,321
194,Montefiore Medical Center-Wakefield Hospital,Private Health Insurance,Major,8,4.625,14735.7875,Montefiore,4.47,321
194,Montefiore Medical Center-Wakefield Hospital,Private Health Insurance,Moderate,10,5.5,13889.883,Montefiore,4.47,321
194,Montefiore Medical Center-Wakefield Hospital,Self-Pay,Extreme,1,3,12637.95,Montefiore,4.47,321
194,Montefiore Medical Center-Wakefield Hospital,Self-Pay,Moderate,2,2,14749.71,Montefiore,4.47,321
194,Montefiore Medical Center - Henry & Lucy Moses Div,Blue Cross/Blue Shield,Extreme,4,11.25,14943.2925,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Blue Cross/Blue Shield,Major,23,6.173913043,11548.44696,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Blue Cross/Blue Shield,Minor,6,3.166666667,14022.72167,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Blue Cross/Blue Shield,Moderate,26,4.384615385,13653.49962,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Medicare,Extreme,55,12.98181818,12249.45709,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Medicare,Major,375,7.965333333,11710.62699,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Medicare,Minor,42,3.214285714,12680.89429,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Medicare,Moderate,314,4.601910828,12575.12194,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Private Health Insurance,Extreme,3,10.33333333,13771.43667,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Private Health Insurance,Major,27,5.703703704,12790.38185,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Private Health Insurance,Minor,6,2.5,14563.76167,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Private Health Insurance,Moderate,29,4.172413793,12771.04414,Montefiore,1.721,816
194,Montefiore Medical Center - Henry & Lucy Moses Div,Self-Pay,Moderate,3,4,14173.24333,Montefiore,1.721,816
194,Mount Sinai Beth Israel,Blue Cross/Blue Shield,Extreme,1,7,12255.06,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Blue Cross/Blue Shield,Major,6,7,8222.213333,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Blue Cross/Blue Shield,Moderate,4,6.75,8232.9625,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Medicare,Extreme,33,13.72727273,8961.530606,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Medicare,Major,159,8.094339623,8459.490755,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Medicare,Minor,6,5.166666667,8158.473333,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Medicare,Moderate,99,4.525252525,8826.272121,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Private Health Insurance,Major,7,11.57142857,8238.61,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Private Health Insurance,Minor,46,7.391304348,489.9436957,Mount Sinai,0.821,696
194,Mount Sinai Beth Israel,Private Health Insurance,Moderate,5,4.6,9868.356,Mount Sinai,0.821,696
194,Mount Sinai Brooklyn,Blue Cross/Blue Shield,Extreme,1,7,10960.21,Mount Sinai,9.659,212
194,Mount Sinai Brooklyn,Blue Cross/Blue Shield,Major,4,6.5,7841.885,Mount Sinai,9.659,212
194,Mount Sinai Brooklyn,Blue Cross/Blue Shield,Minor,1,3,9294.7,Mount Sinai,9.659,212
194,Mount Sinai Brooklyn,Blue Cross/Blue Shield,Moderate,6,3.666666667,7789.313333,Mount Sinai,9.659,212
194,Mount Sinai Brooklyn,Medicare,Extreme,23,15.47826087,8372.296957,Mount Sinai,9.659,212
194,Mount Sinai Brooklyn,Medicare,Major,87,6.632183908,8536.145057,Mount Sinai,9.659,212
194,Mount Sinai Brooklyn,Medicare,Minor,15,3.333333333,9472.324,Mount Sinai,9.659,212
194,Mount Sinai Brooklyn,Medicare,Moderate,89,4.775280899,8676.410225,Mount Sinai,9.659,212
194,Mount Sinai Brooklyn,Private Health Insurance,Major,2,8.5,5846.835,Mount Sinai,9.659,212
194,Mount Sinai Brooklyn,Private Health Insurance,Minor,2,5.5,7430.585,Mount Sinai,9.659,212
194,Mount Sinai Brooklyn,Private Health Insurance,Moderate,6,6.666666667,8279.615,Mount Sinai,9.659,212
194,Mount Sinai Hospital,Blue Cross/Blue Shield,Extreme,3,8,18374.24,Mount Sinai,1.116,1134
194,Mount Sinai Hospital,Blue Cross/Blue Shield,Major,13,6.307692308,8708.56,Mount Sinai,1.116,1134
194,Mount Sinai Hospital,Blue Cross/Blue Shield,Moderate,7,4,8539.768571,Mount Sinai,1.116,1134
194,Mount Sinai Hospital,Medicare,Extreme,69,13.27536232,8539.367101,Mount Sinai,1.116,1134
194,Mount Sinai Hospital,Medicare,Major,291,6.948453608,8103.96622,Mount Sinai,1.116,1134
194,Mount Sinai Hospital,Medicare,Minor,17,2.941176471,8434.932353,Mount Sinai,1.116,1134
194,Mount Sinai Hospital,Medicare,Moderate,183,4.513661202,8340.334153,Mount Sinai,1.116,1134
194,Mount Sinai Hospital,Private Health Insurance,Extreme,4,15.5,10354.6425,Mount Sinai,1.116,1134
194,Mount Sinai Hospital,Private Health Insurance,Major,19,6.105263158,8811.346316,Mount Sinai,1.116,1134
194,Mount Sinai Hospital,Private Health Insurance,Minor,5,4.4,7493.006,Mount Sinai,1.116,1134
194,Mount Sinai Hospital,Private Health Insurance,Moderate,21,3.571428571,8302.337619,Mount Sinai,1.116,1134
194,Mount Sinai Hospital,Self-Pay,Extreme,1,8,9374.54,Mount Sinai,1.116,1134
194,Mount Sinai Hospital,Self-Pay,Moderate,3,1.666666667,13645.63333,Mount Sinai,1.116,1134
194,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Blue Cross/Blue Shield,Major,2,5,3965.445,Mount Sinai,6.396,228
194,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Blue Cross/Blue Shield,Minor,2,2,4153.505,Mount Sinai,6.396,228
194,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Blue Cross/Blue Shield,Moderate,2,3.5,4990.545,Mount Sinai,6.396,228
194,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Medicare,Extreme,22,8.409090909,4461.504091,Mount Sinai,6.396,228
194,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Medicare,Major,147,6.095238095,4338.557007,Mount Sinai,6.396,228
194,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Medicare,Minor,11,2.545454545,4149.501818,Mount Sinai,6.396,228
194,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Medicare,Moderate,92,4.065217391,4803.901957,Mount Sinai,6.396,228
194,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Private Health Insurance,Major,6,5.833333333,4226.413333,Mount Sinai,6.396,228
194,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Private Health Insurance,Minor,1,1,8451.88,Mount Sinai,6.396,228
194,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Private Health Insurance,Moderate,3,3.333333333,5531.186667,Mount Sinai,6.396,228
194,Mount Sinai St. Luke's,Blue Cross/Blue Shield,Extreme,1,25,10945.98,Mount Sinai,1.625,495
194,Mount Sinai St. Luke's,Blue Cross/Blue Shield,Major,4,6,12646.0325,Mount Sinai,1.625,495
194,Mount Sinai St. Luke's,Blue Cross/Blue Shield,Minor,1,3,9035.2,Mount Sinai,1.625,495
194,Mount Sinai St. Luke's,Blue Cross/Blue Shield,Moderate,7,4.714285714,8650.398571,Mount Sinai,1.625,495
194,Mount Sinai St. Luke's,Medicare,Extreme,59,10.3559322,9259.010339,Mount Sinai,1.625,495
194,Mount Sinai St. Luke's,Medicare,Major,178,7.033707865,8894.692528,Mount Sinai,1.625,495
194,Mount Sinai St. Luke's,Medicare,Minor,10,3.7,10488.769,Mount Sinai,1.625,495
194,Mount Sinai St. Luke's,Medicare,Moderate,122,4.336065574,9668.584016,Mount Sinai,1.625,495
194,Mount Sinai St. Luke's,Private Health Insurance,Major,8,7.125,10070.755,Mount Sinai,1.625,495
194,Mount Sinai St. Luke's,Private Health Insurance,Minor,1,4,7616.96,Mount Sinai,1.625,495
194,Mount Sinai St. Luke's,Private Health Insurance,Moderate,6,2.666666667,10981.86167,Mount Sinai,1.625,495
194,Mount Sinai St. Luke's,Self-Pay,Major,1,10,10666.11,Mount Sinai,1.625,495
194,Mount Sinai St. Luke's,Self-Pay,Moderate,1,4,8038.46,Mount Sinai,1.625,495
194,Mount Sinai West,Blue Cross/Blue Shield,Moderate,1,1,11343.75,Mount Sinai,2.374,514
194,Mount Sinai West,Medicare,Extreme,2,12,7631.91,Mount Sinai,2.374,514
194,Mount Sinai West,Medicare,Major,14,4.357142857,9283.462143,Mount Sinai,2.374,514
194,Mount Sinai West,Medicare,Minor,1,2,11145.58,Mount Sinai,2.374,514
194,Mount Sinai West,Medicare,Moderate,6,3.166666667,8792.401667,Mount Sinai,2.374,514
194,Mount Sinai West,Private Health Insurance,Major,1,5,8803.89,Mount Sinai,2.374,514
194,Mount Sinai West,Private Health Insurance,Moderate,2,1.5,14070.425,Mount Sinai,2.374,514
194,New York-Presbyterian/Lower Manhattan Hospital,Blue Cross/Blue Shield,Major,3,15.33333333,9430.866667,NewYork-Presbyterian,1.882,180
194,New York-Presbyterian/Lower Manhattan Hospital,Medicare,Extreme,12,11.58333333,11088.53583,NewYork-Presbyterian,1.882,180
194,New York-Presbyterian/Lower Manhattan Hospital,Medicare,Major,60,6.383333333,10210.491,NewYork-Presbyterian,1.882,180
194,New York-Presbyterian/Lower Manhattan Hospital,Medicare,Minor,4,1.75,11468.84,NewYork-Presbyterian,1.882,180
194,New York-Presbyterian/Lower Manhattan Hospital,Medicare,Moderate,37,3.405405405,10587.16,NewYork-Presbyterian,1.882,180
194,New York-Presbyterian/Lower Manhattan Hospital,Private Health Insurance,Extreme,1,4,16187.34,NewYork-Presbyterian,1.882,180
194,New York-Presbyterian/Lower Manhattan Hospital,Private Health Insurance,Major,2,5,11337.82,NewYork-Presbyterian,1.882,180
194,New York-Presbyterian/Lower Manhattan Hospital,Private Health Insurance,Minor,2,1,12615.78,NewYork-Presbyterian,1.882,180
194,New York-Presbyterian/Lower Manhattan Hospital,Private Health Insurance,Moderate,4,2.5,11113.49,NewYork-Presbyterian,1.882,180
194,New York-Presbyterian/Lower Manhattan Hospital,Self-Pay,Moderate,2,5,10383.965,NewYork-Presbyterian,1.882,180
194,New York-Presbyterian/Queens,Blue Cross/Blue Shield,Minor,1,1,9849,NewYork-Presbyterian,3.894,535
194,New York-Presbyterian/Queens,Medicare,Extreme,9,12.88888889,6828.998889,NewYork-Presbyterian,3.894,535
194,New York-Presbyterian/Queens,Medicare,Major,22,8.909090909,6750.543636,NewYork-Presbyterian,3.894,535
194,New York-Presbyterian/Queens,Medicare,Minor,2,3,6593.525,NewYork-Presbyterian,3.894,535
194,New York-Presbyterian/Queens,Medicare,Moderate,23,4.739130435,6564.066522,NewYork-Presbyterian,3.894,535
194,New York-Presbyterian/Queens,Private Health Insurance,Major,1,1,9049,NewYork-Presbyterian,3.894,535
194,New York-Presbyterian/Queens,Private Health Insurance,Minor,1,2,8912.9,NewYork-Presbyterian,3.894,535
194,New York-Presbyterian/Queens,Private Health Insurance,Moderate,1,7,6291.51,NewYork-Presbyterian,3.894,535
194,"New York Community Hospital of Brooklyn, Inc",Blue Cross/Blue Shield,Extreme,1,6,4667.11,NewYork-Presbyterian,4.632,134
194,"New York Community Hospital of Brooklyn, Inc",Blue Cross/Blue Shield,Major,3,9.333333333,11143.51,NewYork-Presbyterian,4.632,134
194,"New York Community Hospital of Brooklyn, Inc",Blue Cross/Blue Shield,Moderate,5,4.2,11687.192,NewYork-Presbyterian,4.632,134
194,"New York Community Hospital of Brooklyn, Inc",Medicare,Extreme,21,11.71428571,7177.71381,NewYork-Presbyterian,4.632,134
194,"New York Community Hospital of Brooklyn, Inc",Medicare,Major,129,7.589147287,5529.256512,NewYork-Presbyterian,4.632,134
194,"New York Community Hospital of Brooklyn, Inc",Medicare,Minor,22,3.818181818,4205.792727,NewYork-Presbyterian,4.632,134
194,"New York Community Hospital of Brooklyn, Inc",Medicare,Moderate,178,5.275280899,4689.217079,NewYork-Presbyterian,4.632,134
194,"New York Community Hospital of Brooklyn, Inc",Private Health Insurance,Extreme,1,3,4440.22,NewYork-Presbyterian,4.632,134
194,"New York Community Hospital of Brooklyn, Inc",Private Health Insurance,Major,5,5.8,4546.396,NewYork-Presbyterian,4.632,134
194,"New York Community Hospital of Brooklyn, Inc",Private Health Insurance,Moderate,2,6.5,4048.23,NewYork-Presbyterian,4.632,134
194,"New York Community Hospital of Brooklyn, Inc",Self-Pay,Moderate,2,4.5,3782.27,NewYork-Presbyterian,4.632,134
194,North Central Bronx Hospital,Blue Cross/Blue Shield,Minor,1,3,6306.73,Health+,3.22,213
194,North Central Bronx Hospital,Blue Cross/Blue Shield,Moderate,2,1.5,8978.265,Health+,3.22,213
194,North Central Bronx Hospital,Medicare,Major,19,7.421052632,6470.204211,Health+,3.22,213
194,North Central Bronx Hospital,Medicare,Minor,5,3.2,6697.464,Health+,3.22,213
194,North Central Bronx Hospital,Medicare,Moderate,27,4.555555556,6495.928519,Health+,3.22,213
194,North Central Bronx Hospital,Private Health Insurance,Extreme,1,5,8294.74,Health+,3.22,213
194,North Central Bronx Hospital,Private Health Insurance,Major,1,20,7315.74,Health+,3.22,213
194,North Central Bronx Hospital,Private Health Insurance,Minor,1,4,6023.24,Health+,3.22,213
194,North Central Bronx Hospital,Private Health Insurance,Moderate,2,2.5,6804.755,Health+,3.22,213
194,North Central Bronx Hospital,Self-Pay,Major,1,7,6597.87,Health+,3.22,213
194,North Central Bronx Hospital,Self-Pay,Minor,3,3.666666667,6520.62,Health+,3.22,213
194,North Central Bronx Hospital,Self-Pay,Moderate,1,2,7034.77,Health+,3.22,213
194,NYU Hospitals Center,Blue Cross/Blue Shield,Extreme,3,17.66666667,10897.78,NYU Langone,1.88,844
194,NYU Hospitals Center,Blue Cross/Blue Shield,Major,21,7.523809524,11899.28,NYU Langone,1.88,844
194,NYU Hospitals Center,Blue Cross/Blue Shield,Moderate,11,3.909090909,10248.80636,NYU Langone,1.88,844
194,NYU Hospitals Center,Medicare,Extreme,60,10.61666667,14139.63233,NYU Langone,1.88,844
194,NYU Hospitals Center,Medicare,Major,210,5.695238095,11398.65071,NYU Langone,1.88,844
194,NYU Hospitals Center,Medicare,Minor,11,3.545454545,14435.19364,NYU Langone,1.88,844
194,NYU Hospitals Center,Medicare,Moderate,119,4.134453782,12273.18176,NYU Langone,1.88,844
194,NYU Hospitals Center,Private Health Insurance,Extreme,12,9.75,12968.31333,NYU Langone,1.88,844
194,NYU Hospitals Center,Private Health Insurance,Major,33,5.393939394,12359.69182,NYU Langone,1.88,844
194,NYU Hospitals Center,Private Health Insurance,Minor,3,4.666666667,10658.55333,NYU Langone,1.88,844
194,NYU Hospitals Center,Private Health Insurance,Moderate,21,4.333333333,10842.48238,NYU Langone,1.88,844
194,NYU Hospitals Center,Self-Pay,Major,6,5,15203.24333,NYU Langone,1.88,844
194,NYU Hospitals Center,Self-Pay,Minor,1,4,8326.47,NYU Langone,1.88,844
194,NYU Hospitals Center,Self-Pay,Moderate,7,3.714285714,12152.93286,NYU Langone,1.88,844
194,NYU Lutheran Medical Center,Blue Cross/Blue Shield,Extreme,1,8,8707.5,NYU Langone,2.193,444
194,NYU Lutheran Medical Center,Blue Cross/Blue Shield,Major,6,8.166666667,11022.22167,NYU Langone,2.193,444
194,NYU Lutheran Medical Center,Blue Cross/Blue Shield,Moderate,4,3.75,10068.02,NYU Langone,2.193,444
194,NYU Lutheran Medical Center,Medicare,Extreme,28,10.96428571,9970.177143,NYU Langone,2.193,444
194,NYU Lutheran Medical Center,Medicare,Major,91,5.956043956,10453.31538,NYU Langone,2.193,444
194,NYU Lutheran Medical Center,Medicare,Minor,10,3.9,11335.33,NYU Langone,2.193,444
194,NYU Lutheran Medical Center,Medicare,Moderate,80,3.5375,11466.269,NYU Langone,2.193,444
194,NYU Lutheran Medical Center,Private Health Insurance,Extreme,1,23,8135.18,NYU Langone,2.193,444
194,NYU Lutheran Medical Center,Private Health Insurance,Major,2,1.5,16674.885,NYU Langone,2.193,444
194,NYU Lutheran Medical Center,Private Health Insurance,Moderate,2,1.5,9871.82,NYU Langone,2.193,444
194,NYU Lutheran Medical Center,Self-Pay,Moderate,1,9,9132.06,NYU Langone,2.193,444
194,Queens Hospital Center,Blue Cross/Blue Shield,Extreme,1,14,6520.97,Health+,15.7,269
194,Queens Hospital Center,Blue Cross/Blue Shield,Major,2,12.5,5779.485,Health+,15.7,269
194,Queens Hospital Center,Blue Cross/Blue Shield,Minor,2,2,7186.45,Health+,15.7,269
194,Queens Hospital Center,Blue Cross/Blue Shield,Moderate,2,6,6608.045,Health+,15.7,269
194,Queens Hospital Center,Medicare,Extreme,9,13.11111111,5961.722222,Health+,15.7,269
194,Queens Hospital Center,Medicare,Major,43,7.906976744,5706.788605,Health+,15.7,269
194,Queens Hospital Center,Medicare,Minor,22,3.681818182,6042.565,Health+,15.7,269
194,Queens Hospital Center,Medicare,Moderate,88,5.204545455,6279.619545,Health+,15.7,269
194,Queens Hospital Center,Private Health Insurance,Extreme,1,9,5614.68,Health+,15.7,269
194,Queens Hospital Center,Private Health Insurance,Major,1,4,5001.93,Health+,15.7,269
194,Queens Hospital Center,Private Health Insurance,Minor,8,2.875,7166.04875,Health+,15.7,269
194,Queens Hospital Center,Private Health Insurance,Moderate,10,4.5,6439.424,Health+,15.7,269
194,Queens Hospital Center,Self-Pay,Extreme,1,17,1682.38,Health+,15.7,269
194,Queens Hospital Center,Self-Pay,Major,4,4.5,6675.3475,Health+,15.7,269
194,Queens Hospital Center,Self-Pay,Moderate,7,5.571428571,6088.567143,Health+,15.7,269
194,Richmond University Medical Center,Blue Cross/Blue Shield,Major,10,6.2,7294.943,Mount Sinai,17.93,448
194,Richmond University Medical Center,Blue Cross/Blue Shield,Moderate,4,4,8500.195,Mount Sinai,17.93,448
194,Richmond University Medical Center,Medicare,Extreme,35,10.71428571,7165.290571,Mount Sinai,17.93,448
194,Richmond University Medical Center,Medicare,Major,116,6.00862069,7460.103707,Mount Sinai,17.93,448
194,Richmond University Medical Center,Medicare,Minor,4,2,8065.2,Mount Sinai,17.93,448
194,Richmond University Medical Center,Medicare,Moderate,68,4.102941176,7468.508235,Mount Sinai,17.93,448
194,Richmond University Medical Center,Private Health Insurance,Major,3,5.333333333,8547.823333,Mount Sinai,17.93,448
194,Richmond University Medical Center,Private Health Insurance,Minor,1,2,3385.29,Mount Sinai,17.93,448
194,Richmond University Medical Center,Private Health Insurance,Moderate,4,5.25,6368.1625,Mount Sinai,17.93,448
194,Richmond University Medical Center,Self-Pay,Major,2,8.5,5860.91,Mount Sinai,17.93,448
194,Richmond University Medical Center,Self-Pay,Moderate,1,7,5258.22,Mount Sinai,17.93,448
194,SBH Health System,Blue Cross/Blue Shield,Major,1,13,4952.37,Others,3.596,422
194,SBH Health System,Blue Cross/Blue Shield,Minor,1,1,6247.19,Others,3.596,422
194,SBH Health System,Medicare,Extreme,16,10.375,9029.238125,Others,3.596,422
194,SBH Health System,Medicare,Major,98,5.755102041,5560.669184,Others,3.596,422
194,SBH Health System,Medicare,Minor,9,3,5153.434444,Others,3.596,422
194,SBH Health System,Medicare,Moderate,54,3.907407407,5554.139074,Others,3.596,422
194,SBH Health System,Private Health Insurance,Major,5,6.2,4779.55,Others,3.596,422
194,SBH Health System,Private Health Insurance,Minor,3,2,5801.64,Others,3.596,422
194,SBH Health System,Private Health Insurance,Moderate,4,4.75,4888.7525,Others,3.596,422
194,SBH Health System,Self-Pay,Extreme,1,7,4998.09,Others,3.596,422
194,SBH Health System,Self-Pay,Minor,1,2,6682.55,Others,3.596,422
194,SBH Health System,Self-Pay,Moderate,3,3,4841.49,Others,3.596,422
194,Staten Island University Hosp-North,Blue Cross/Blue Shield,Major,11,3.727272727,11320.67818,Northwell,14.9,472
194,Staten Island University Hosp-North,Blue Cross/Blue Shield,Minor,3,2.333333333,12752.24,Northwell,14.9,472
194,Staten Island University Hosp-North,Blue Cross/Blue Shield,Moderate,13,3.692307692,9641.33,Northwell,14.9,472
194,Staten Island University Hosp-North,Medicare,Extreme,74,12.05405405,8814.829459,Northwell,14.9,472
194,Staten Island University Hosp-North,Medicare,Major,262,6.72519084,9039.037252,Northwell,14.9,472
194,Staten Island University Hosp-North,Medicare,Minor,47,2.957446809,10182.47383,Northwell,14.9,472
194,Staten Island University Hosp-North,Medicare,Moderate,258,4.224806202,9602.099147,Northwell,14.9,472
194,Staten Island University Hosp-North,Private Health Insurance,Extreme,2,13,10502.775,Northwell,14.9,472
194,Staten Island University Hosp-North,Private Health Insurance,Major,21,5.19047619,8845.001429,Northwell,14.9,472
194,Staten Island University Hosp-North,Private Health Insurance,Minor,2,2,11292.15,Northwell,14.9,472
194,Staten Island University Hosp-North,Private Health Insurance,Moderate,15,3.466666667,9908.442,Northwell,14.9,472
194,Staten Island University Hosp-South,Blue Cross/Blue Shield,Major,3,7.666666667,7500.163333,Northwell,24.36,194
194,Staten Island University Hosp-South,Medicare,Extreme,10,7.4,8243.935,Northwell,24.36,194
194,Staten Island University Hosp-South,Medicare,Major,61,7.868852459,8338.055246,Northwell,24.36,194
194,Staten Island University Hosp-South,Medicare,Minor,19,3,9051.816316,Northwell,24.36,194
194,Staten Island University Hosp-South,Medicare,Moderate,58,4.103448276,8547.120862,Northwell,24.36,194
194,Staten Island University Hosp-South,Private Health Insurance,Major,1,4,10091.53,Northwell,24.36,194
194,Staten Island University Hosp-South,Private Health Insurance,Moderate,1,4,9421.12,Northwell,24.36,194
194,University Hospital of Brooklyn,Blue Cross/Blue Shield,Major,1,4,6676.25,SUNY,2.265,342
194,University Hospital of Brooklyn,Blue Cross/Blue Shield,Minor,3,1.333333333,7828.666667,SUNY,2.265,342
194,University Hospital of Brooklyn,Blue Cross/Blue Shield,Moderate,2,4,4982.405,SUNY,2.265,342
194,University Hospital of Brooklyn,Medicare,Extreme,5,15,6135.424,SUNY,2.265,342
194,University Hospital of Brooklyn,Medicare,Major,103,7.485436893,5423.544078,SUNY,2.265,342
194,University Hospital of Brooklyn,Medicare,Minor,44,3.045454545,5836.652727,SUNY,2.265,342
194,University Hospital of Brooklyn,Medicare,Moderate,177,3.683615819,5824.715141,SUNY,2.265,342
194,University Hospital of Brooklyn,Private Health Insurance,Major,3,2.333333333,6586.013333,SUNY,2.265,342
194,University Hospital of Brooklyn,Private Health Insurance,Minor,4,3.25,4958.755,SUNY,2.265,342
194,University Hospital of Brooklyn,Private Health Insurance,Moderate,5,2.2,6098.862,SUNY,2.265,342
194,University Hospital of Brooklyn,Self-Pay,Extreme,1,5,17042,SUNY,2.265,342
194,University Hospital of Brooklyn,Self-Pay,Moderate,5,2,6460.928,SUNY,2.265,342
194,Woodhull Medical & Mental Health Center,Blue Cross/Blue Shield,Major,1,1,13197.92,Health+,4.597,364
194,Woodhull Medical & Mental Health Center,Blue Cross/Blue Shield,Moderate,2,4,8210.575,Health+,4.597,364
194,Woodhull Medical & Mental Health Center,Medicare,Extreme,13,11.53846154,6774.927692,Health+,4.597,364
194,Woodhull Medical & Mental Health Center,Medicare,Major,60,5.55,6482.044667,Health+,4.597,364
194,Woodhull Medical & Mental Health Center,Medicare,Minor,15,2.6,7299.74,Health+,4.597,364
194,Woodhull Medical & Mental Health Center,Medicare,Moderate,62,3.129032258,7169.397097,Health+,4.597,364
194,Woodhull Medical & Mental Health Center,Private Health Insurance,Major,3,4.666666667,6843.486667,Health+,4.597,364
194,Woodhull Medical & Mental Health Center,Self-Pay,Major,1,11,6611.8,Health+,4.597,364
194,Woodhull Medical & Mental Health Center,Self-Pay,Moderate,3,2,7862.516667,Health+,4.597,364
194,Wyckoff Heights Medical Center,Blue Cross/Blue Shield,Minor,3,2,5290.526667,Others,8.72,324
194,Wyckoff Heights Medical Center,Blue Cross/Blue Shield,Moderate,3,2.333333333,5762.11,Others,8.72,324
194,Wyckoff Heights Medical Center,Medicare,Extreme,23,8.956521739,6671.687391,Others,8.72,324
194,Wyckoff Heights Medical Center,Medicare,Major,129,5.410852713,5919.703643,Others,8.72,324
194,Wyckoff Heights Medical Center,Medicare,Minor,24,2.791666667,5876.164583,Others,8.72,324
194,Wyckoff Heights Medical Center,Medicare,Moderate,157,3.72611465,5219.829745,Others,8.72,324
194,Wyckoff Heights Medical Center,Private Health Insurance,Major,5,3.6,5742.178,Others,8.72,324
194,Wyckoff Heights Medical Center,Private Health Insurance,Minor,1,1,5106.39,Others,8.72,324
194,Wyckoff Heights Medical Center,Private Health Insurance,Moderate,8,2.375,8709.7,Others,8.72,324
194,Wyckoff Heights Medical Center,Self-Pay,Minor,2,1.5,8324.31,Others,8.72,324
